Timestamp,SubjectID,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,ActivityLabel,IsFallEvent
2026-08-20T10:00:05Z,Walker_Fall-SUBJ-01,2.3041,18.8829,6.0916,1.5144,0.3046,0.7812,stumble,1
2026-08-20T10:00:06Z,Walker_Fall-SUBJ-01,4.7187,17.6628,5.97,0.5953,3.7024,0.8467,stumble,1
2026-08-20T10:00:07Z,Walker_Fall-SUBJ-01,2.6836,12.5243,2.3928,2.3949,1.8967,2.9191,stumble,1
2026-08-20T10:00:08Z,Walker_Fall-SUBJ-01,1.5903,15.7516,0.1496,3.6283,4.136,3.0187,stumble,1
2026-08-20T10:00:09Z,Walker_Fall-SUBJ-01,7.4212,8.7843,3.3363,1.2146,1.193,2.2258,stumble,1
2026-08-20T10:00:10Z,Walker_Fall-SUBJ-01,4.2426,14.274,5.4256,2.7721,3.5934,2.4415,stumble,1
2026-08-20T10:00:11Z,Walker_Fall-SUBJ-01,2.2171,14.0108,8.665,3.5926,2.003,1.5992,stumble,1
2026-08-20T10:00:12Z,Walker_Fall-SUBJ-01,4.2491,13.8499,9.1551,2.7087,3.112,1.5057,stumble,1
2026-08-20T10:00:13Z,Walker_Fall-SUBJ-01,2.1726,6.7677,4.2588,2.5901,1.9199,1.1542,stumble,1
2026-08-20T10:00:14Z,Walker_Fall-SUBJ-01,5.6221,13.3354,10.1613,4.7595,3.0094,2.5526,stumble,1
2026-08-20T10:00:15Z,Walker_Fall-SUBJ-01,3.8816,14.4134,5.3398,3.1519,4.4839,0.4611,stumble,1
2026-08-20T10:00:16Z,Walker_Fall-SUBJ-01,4.7659,14.4201,8.3809,3.3026,0.4601,1.5526,stumble,1
2026-08-20T10:00:17Z,Walker_Fall-SUBJ-01,5.4813,11.2179,7.8936,1.8252,2.846,2.2201,stumble,1
2026-08-20T10:00:18Z,Walker_Fall-SUBJ-01,1.448,12.1815,9.2476,2.2331,4.4587,1.7776,stumble,1
2026-08-20T10:00:19Z,Walker_Fall-SUBJ-01,4.9588,11.5947,5.8561,1.9354,3.0656,0.7318,stumble,1
2026-08-20T10:00:00Z,Walker_Fall-SUBJ-01,4.1337,19.8675,-0.0179,1.769,4.1969,1.9431,fall_forward,1
2026-08-20T10:00:01Z,Walker_Fall-SUBJ-01,3.3838,15.1059,5.4388,-0.271,4.7044,3.2088,fall_forward,1
2026-08-20T10:00:02Z,Walker_Fall-SUBJ-01,1.6548,12.5825,5.7376,1.5136,4.5146,1.8755,fall_forward,1
2026-08-20T10:00:03Z,Walker_Fall-SUBJ-01,0.6919,13.2597,1.9832,3.195,3.9068,3.0309,fall_forward,1
2026-08-20T10:00:04Z,Walker_Fall-SUBJ-01,6.0942,16.0762,5.6937,1.456,2.885,1.9681,fall_forward,1
2026-08-20T10:00:05Z,Walker_Fall-SUBJ-01,4.9182,14.1724,7.9335,3.8161,4.184,2.5313,fall_forward,1
2026-08-20T10:00:06Z,Walker_Fall-SUBJ-01,0.2275,10.8443,7.3556,2.2477,3.3487,0.8427,fall_forward,1
2026-08-20T10:00:07Z,Walker_Fall-SUBJ-01,-0.4674,13.9807,11.3692,3.5225,3.8964,0.6459,fall_forward,1
2026-08-20T10:00:08Z,Walker_Fall-SUBJ-01,4.5942,9.349,7.9036,3.3365,2.979,1.7288,fall_forward,1
2026-08-20T10:00:09Z,Walker_Fall-SUBJ-01,3.3017,19.6523,8.2727,1.7714,3.7387,1.127,fall_forward,1
2026-08-20T10:00:10Z,Walker_Fall-SUBJ-01,1.1082,14.7702,9.1786,2.6559,3.4199,1.9812,fall_forward,1
2026-08-20T10:00:11Z,Walker_Fall-SUBJ-01,4.0225,10.7277,8.3229,2.0,2.6819,1.6426,fall_forward,1
2026-08-20T10:00:12Z,Walker_Fall-SUBJ-01,5.8926,17.9116,6.8017,3.1333,3.241,-0.3303,fall_forward,1
2026-08-20T10:00:13Z,Walker_Fall-SUBJ-01,6.1709,15.0942,7.9032,2.8506,3.0495,2.7354,fall_forward,1
2026-08-20T10:00:14Z,Walker_Fall-SUBJ-01,4.2673,12.1162,4.6951,1.2505,3.186,1.7493,fall_forward,1
2026-08-20T10:00:15Z,Walker_Fall-SUBJ-01,5.1972,11.3881,5.8236,3.1853,3.1294,1.6272,fall_forward,1
2026-08-20T10:00:16Z,Walker_Fall-SUBJ-01,-1.8732,14.8514,9.0856,2.717,2.8721,1.4487,fall_forward,1
2026-08-20T10:00:17Z,Walker_Fall-SUBJ-01,2.024,19.692,8.8674,1.2389,1.7725,1.3228,fall_forward,1
2026-08-20T10:00:18Z,Walker_Fall-SUBJ-01,2.6437,14.1365,5.3146,2.8873,3.7832,1.4026,fall_forward,1
2026-08-20T10:00:19Z,Walker_Fall-SUBJ-01,2.999,8.6915,5.3807,2.6016,3.97,1.4477,fall_forward,1
2026-08-20T10:00:00Z,Walker_Fall-SUBJ-01,4.387,19.2502,3.4685,2.0123,3.435,2.9515,fall_backward,1
2026-08-20T10:00:01Z,Walker_Fall-SUBJ-01,1.9743,11.4772,9.0937,2.1104,3.1843,1.1396,fall_backward,1
2026-08-20T10:00:02Z,Walker_Fall-SUBJ-01,4.1784,21.68,7.0527,1.9629,2.3087,1.9291,fall_backward,1
2026-08-20T10:00:03Z,Walker_Fall-SUBJ-01,0.6233,9.6236,6.8151,1.5844,2.3547,1.8103,fall_backward,1
2026-08-20T10:00:04Z,Walker_Fall-SUBJ-01,2.9091,14.7734,5.7592,2.8798,3.2591,2.5024,fall_backward,1
2026-08-20T10:00:05Z,Walker_Fall-SUBJ-01,2.8976,14.4586,6.8474,4.3189,1.8803,2.4737,fall_backward,1
2026-08-20T10:00:06Z,Walker_Fall-SUBJ-01,0.8089,18.6925,9.3273,2.0323,2.4969,1.664,fall_backward,1
2026-08-20T10:00:07Z,Walker_Fall-SUBJ-01,3.4512,18.6764,8.9687,2.3385,2.1335,2.8739,fall_backward,1
2026-08-20T10:00:08Z,Walker_Fall-SUBJ-01,-0.7082,13.1818,6.731,2.6022,4.9515,2.419,fall_backward,1
2026-08-20T10:00:09Z,Walker_Fall-SUBJ-01,5.1245,12.1452,4.0694,3.3746,4.5909,1.9184,fall_backward,1
2026-08-20T10:00:10Z,Walker_Fall-SUBJ-01,2.184,19.0342,4.0489,2.4732,4.5276,2.683,fall_backward,1
2026-08-20T10:00:11Z,Walker_Fall-SUBJ-01,3.3064,19.988,6.1195,2.2199,4.6409,0.9385,fall_backward,1
2026-08-20T10:00:12Z,Walker_Fall-SUBJ-01,3.3755,18.249,4.8087,3.9923,4.1253,0.1565,fall_backward,1
2026-08-20T10:00:13Z,Walker_Fall-SUBJ-01,1.1923,13.8214,4.0789,1.8871,3.4084,1.1778,fall_backward,1
2026-08-20T10:00:14Z,Walker_Fall-SUBJ-01,3.7099,12.3126,5.2227,1.1177,2.2137,2.3487,fall_backward,1
2026-08-20T10:00:15Z,Walker_Fall-SUBJ-01,1.5274,19.3674,3.7562,1.6134,0.8246,1.4015,fall_backward,1
2026-08-20T10:00:16Z,Walker_Fall-SUBJ-01,4.9509,21.5029,9.2966,1.634,2.825,-0.694,fall_backward,1
2026-08-20T10:00:17Z,Walker_Fall-SUBJ-01,7.2412,13.8838,10.7582,2.2717,3.2763,2.4986,fall_backward,1
2026-08-20T10:00:18Z,Walker_Fall-SUBJ-01,1.9293,23.271,3.1708,3.1077,2.4595,1.7225,fall_backward,1
2026-08-20T10:00:19Z,Walker_Fall-SUBJ-01,3.4667,15.6904,3.9076,3.0674,2.7158,1.483,fall_backward,1
2026-08-20T10:00:00Z,Walker_Fall-SUBJ-01,0.5932,9.8863,-0.1221,0.044,0.0234,-0.0256,normal_mobility,0
2026-08-20T10:00:01Z,Walker_Fall-SUBJ-01,0.9643,10.2152,0.0027,0.0557,0.051,-0.0309,normal_mobility,0
2026-08-20T10:00:02Z,Walker_Fall-SUBJ-01,0.1687,9.4525,0.8763,0.0379,0.0125,-0.0845,normal_mobility,0
2026-08-20T10:00:03Z,Walker_Fall-SUBJ-01,-0.0324,10.5836,0.1348,0.0121,0.0555,0.1048,normal_mobility,0
2026-08-20T10:00:04Z,Walker_Fall-SUBJ-01,0.0759,10.7168,0.2209,0.0349,0.0181,-0.0418,normal_mobility,0
2026-08-20T10:00:05Z,Walker_Fall-SUBJ-01,0.2911,9.7426,0.9963,-0.0683,-0.0125,-0.0045,normal_mobility,0
2026-08-20T10:00:06Z,Walker_Fall-SUBJ-01,0.3356,9.1384,0.9093,-0.0145,0.0431,-0.047,normal_mobility,0
2026-08-20T10:00:07Z,Walker_Fall-SUBJ-01,0.4775,8.68,0.1851,-0.0058,0.0676,0.0188,normal_mobility,0
2026-08-20T10:00:08Z,Walker_Fall-SUBJ-01,0.2567,10.4993,0.3685,0.0044,0.0143,0.0322,normal_mobility,0
2026-08-20T10:00:09Z,Walker_Fall-SUBJ-01,0.1919,10.137,1.1177,0.0494,0.018,0.0842,normal_mobility,0
2026-08-20T10:00:10Z,Walker_Fall-SUBJ-01,0.4827,9.8754,-0.2658,-0.0278,0.1318,-0.039,normal_mobility,0
2026-08-20T10:00:11Z,Walker_Fall-SUBJ-01,0.4612,10.1585,0.3086,-0.0355,0.0213,-0.0438,normal_mobility,0
2026-08-20T10:00:12Z,Walker_Fall-SUBJ-01,0.0999,9.899,0.3052,0.0488,0.0652,0.0106,normal_mobility,0
2026-08-20T10:00:13Z,Walker_Fall-SUBJ-01,0.2805,8.7736,0.5958,0.0134,0.1203,0.0281,normal_mobility,0
2026-08-20T10:00:14Z,Walker_Fall-SUBJ-01,0.1996,10.8189,-0.0466,0.0171,0.0194,-0.003,normal_mobility,0
2026-08-20T10:00:15Z,Walker_Fall-SUBJ-01,0.33,9.6973,0.3803,0.0726,0.0581,0.0286,normal_mobility,0
2026-08-20T10:00:16Z,Walker_Fall-SUBJ-01,0.322,9.2289,0.5083,0.0298,0.0245,-0.0364,normal_mobility,0
2026-08-20T10:00:17Z,Walker_Fall-SUBJ-01,-0.0098,10.3602,0.0084,0.0311,0.0526,-0.0413,normal_mobility,0
2026-08-20T10:00:18Z,Walker_Fall-SUBJ-01,0.6782,10.1391,0.6451,0.0204,0.0948,0.0983,normal_mobility,0
2026-08-20T10:00:19Z,Walker_Fall-SUBJ-01,0.3047,8.9424,-0.0222,-0.0494,0.0512,-0.0488,normal_mobility,0
2026-08-20T10:00:00Z,Walker_Fall-SUBJ-02,0.3207,9.5837,0.185,0.0016,0.089,0.0666,walking,0
2026-08-20T10:00:01Z,Walker_Fall-SUBJ-02,0.8767,9.4024,0.1991,0.061,0.0456,-0.0518,walking,0
2026-08-20T10:00:02Z,Walker_Fall-SUBJ-02,0.7912,9.819,0.3661,0.0049,0.1033,0.0504,walking,0
2026-08-20T10:00:03Z,Walker_Fall-SUBJ-02,-0.0348,10.8009,0.311,-0.0304,0.1004,0.006,walking,0
2026-08-20T10:00:04Z,Walker_Fall-SUBJ-02,0.0081,10.2066,0.4207,0.0745,0.0452,0.062,walking,0
2026-08-20T10:00:05Z,Walker_Fall-SUBJ-02,-0.4345,8.8921,1.152,0.0231,-0.0096,-0.0547,walking,0
2026-08-20T10:00:06Z,Walker_Fall-SUBJ-02,-0.5075,10.3909,0.4276,-0.0087,0.0248,0.0293,walking,0
2026-08-20T10:00:07Z,Walker_Fall-SUBJ-02,0.0305,10.4329,0.4224,-0.0566,0.0557,0.0105,walking,0
2026-08-20T10:00:08Z,Walker_Fall-SUBJ-02,-0.2993,8.8652,0.313,0.0368,-0.0409,0.0967,walking,0
2026-08-20T10:00:09Z,Walker_Fall-SUBJ-02,0.4641,9.4855,0.2717,0.0143,0.0899,-0.0329,walking,0
2026-08-20T10:00:10Z,Walker_Fall-SUBJ-02,-0.1355,9.1113,0.2095,-0.0763,-0.0425,0.0118,walking,0
2026-08-20T10:00:11Z,Walker_Fall-SUBJ-02,0.0191,9.1771,0.5932,0.0449,0.0141,-0.0355,walking,0
2026-08-20T10:00:12Z,Walker_Fall-SUBJ-02,-0.1684,10.0634,-0.0818,0.0384,-0.0333,0.0462,walking,0
2026-08-20T10:00:13Z,Walker_Fall-SUBJ-02,0.0339,9.8441,1.1933,0.0056,0.1686,-0.0021,walking,0
2026-08-20T10:00:14Z,Walker_Fall-SUBJ-02,0.0754,9.5279,0.1618,-0.0303,-0.0318,0.0493,walking,0
2026-08-20T10:00:15Z,Walker_Fall-SUBJ-02,-0.1124,9.7676,0.1291,-0.0633,0.0207,0.1195,walking,0
2026-08-20T10:00:16Z,Walker_Fall-SUBJ-02,0.5049,9.4739,-0.5341,0.0567,0.016,-0.0195,walking,0
2026-08-20T10:00:17Z,Walker_Fall-SUBJ-02,0.2455,9.1645,0.4705,-0.0024,-0.0069,-0.0139,walking,0
2026-08-20T10:00:18Z,Walker_Fall-SUBJ-02,0.3723,9.1728,0.3127,-0.0287,0.0451,-0.102,walking,0
2026-08-20T10:00:19Z,Walker_Fall-SUBJ-02,-0.1091,9.6698,-0.111,0.0197,-0.0372,-0.0668,walking,0
2026-08-20T10:00:00Z,Walker_Fall-SUBJ-02,1.811,13.9252,4.3365,2.1345,0.79,2.4774,stumble,1
2026-08-20T10:00:01Z,Walker_Fall-SUBJ-02,5.7913,16.5194,7.6303,2.1589,2.155,1.0804,stumble,1
2026-08-20T10:00:02Z,Walker_Fall-SUBJ-02,3.4148,9.0052,6.8491,1.6734,4.0704,1.2986,stumble,1
2026-08-20T10:00:03Z,Walker_Fall-SUBJ-02,4.4834,14.3405,4.7976,3.6694,3.3838,1.7097,stumble,1
2026-08-20T10:00:04Z,Walker_Fall-SUBJ-02,4.6285,14.8568,6.677,3.6224,3.157,2.8677,stumble,1
2026-08-20T10:00:05Z,Walker_Fall-SUBJ-02,3.0672,10.1102,6.402,3.5884,3.0728,1.8027,stumble,1
2026-08-20T10:00:06Z,Walker_Fall-SUBJ-02,1.3892,18.0923,6.4295,3.2724,1.8648,1.0973,stumble,1
2026-08-20T10:00:07Z,Walker_Fall-SUBJ-02,3.9031,9.4012,5.6294,2.0349,3.0013,2.8119,stumble,1
2026-08-20T10:00:08Z,Walker_Fall-SUBJ-02,4.9587,18.8341,5.526,1.3963,4.187,1.7594,stumble,1
2026-08-20T10:00:09Z,Walker_Fall-SUBJ-02,3.7078,12.4851,6.4487,2.9332,3.239,2.1241,stumble,1
2026-08-20T10:00:10Z,Walker_Fall-SUBJ-02,3.1065,15.1584,3.8089,2.0538,5.3153,1.6144,stumble,1
2026-08-20T10:00:11Z,Walker_Fall-SUBJ-02,3.9059,6.4792,6.0501,1.2743,4.2193,1.6864,stumble,1
2026-08-20T10:00:12Z,Walker_Fall-SUBJ-02,3.9891,17.9594,5.7038,1.6269,4.3945,2.5205,stumble,1
2026-08-20T10:00:13Z,Walker_Fall-SUBJ-02,2.6847,9.8095,11.1916,3.5929,4.5856,1.1361,stumble,1
2026-08-20T10:00:14Z,Walker_Fall-SUBJ-02,4.948,13.3999,5.3188,3.3885,3.0357,-0.0188,stumble,1
2026-08-20T10:00:15Z,Walker_Fall-SUBJ-02,1.5941,9.0869,2.5049,2.7738,3.5382,2.1845,stumble,1
2026-08-20T10:00:16Z,Walker_Fall-SUBJ-02,-0.1555,12.9314,1.1239,2.2992,3.508,0.9435,stumble,1
2026-08-20T10:00:17Z,Walker_Fall-SUBJ-02,3.0215,16.8576,7.7998,2.4856,2.0859,2.1543,stumble,1
2026-08-20T10:00:18Z,Walker_Fall-SUBJ-02,3.2454,18.3395,3.9942,3.9317,3.5803,2.2179,stumble,1
2026-08-20T10:00:19Z,Walker_Fall-SUBJ-02,5.0214,17.0497,9.1526,3.8355,2.3724,3.0027,stumble,1
2026-08-20T10:00:00Z,Walker_Fall-SUBJ-02,4.6249,13.958,5.4412,2.3301,2.2365,1.2676,fall_forward,1
2026-08-20T10:00:01Z,Walker_Fall-SUBJ-02,1.2394,9.1222,6.8555,0.3708,4.4147,1.8952,fall_forward,1
2026-08-20T10:00:02Z,Walker_Fall-SUBJ-02,0.1432,12.4957,5.3458,1.3831,2.342,1.6804,fall_forward,1
2026-08-20T10:00:03Z,Walker_Fall-SUBJ-02,1.5456,13.3537,4.4904,3.8742,3.7733,1.7379,fall_forward,1
2026-08-20T10:00:04Z,Walker_Fall-SUBJ-02,7.364,17.8492,5.7469,2.8975,2.8544,-0.4589,fall_forward,1
2026-08-20T10:00:05Z,Walker_Fall-SUBJ-02,0.4752,16.818,9.9564,1.6857,2.6282,2.6794,fall_forward,1
2026-08-20T10:00:06Z,Walker_Fall-SUBJ-02,1.9936,17.9302,7.3293,3.3709,0.347,1.8174,fall_forward,1
2026-08-20T10:00:07Z,Walker_Fall-SUBJ-02,2.5358,15.3266,4.8701,2.9214,1.5742,0.9205,fall_forward,1
2026-08-20T10:00:08Z,Walker_Fall-SUBJ-02,2.0323,19.8608,5.401,1.9724,5.0656,2.9747,fall_forward,1
2026-08-20T10:00:09Z,Walker_Fall-SUBJ-02,1.534,7.7944,4.2197,1.5533,3.2675,2.5477,fall_forward,1
2026-08-20T10:00:10Z,Walker_Fall-SUBJ-02,6.0742,14.8958,5.8251,3.011,1.9199,2.326,fall_forward,1
2026-08-20T10:00:11Z,Walker_Fall-SUBJ-02,4.1447,15.9706,2.3551,2.3912,2.3183,1.1739,fall_forward,1
2026-08-20T10:00:12Z,Walker_Fall-SUBJ-02,6.428,17.5587,8.5926,0.319,1.5357,2.9478,fall_forward,1
2026-08-20T10:00:13Z,Walker_Fall-SUBJ-02,4.6655,12.0277,9.6051,4.0883,3.1637,2.1128,fall_forward,1
2026-08-20T10:00:14Z,Walker_Fall-SUBJ-02,5.5109,17.2738,4.4969,3.2655,4.0747,1.4596,fall_forward,1
2026-08-20T10:00:15Z,Walker_Fall-SUBJ-02,2.2622,13.0045,7.2677,3.1994,1.7645,1.3447,fall_forward,1
2026-08-20T10:00:16Z,Walker_Fall-SUBJ-02,5.9749,19.3402,2.8556,2.242,2.5486,1.8317,fall_forward,1
2026-08-20T10:00:17Z,Walker_Fall-SUBJ-02,3.8174,11.436,4.6043,2.6993,2.3661,1.1282,fall_forward,1
2026-08-20T10:00:18Z,Walker_Fall-SUBJ-02,-0.3099,18.4472,3.2718,1.6305,2.5535,2.6041,fall_forward,1
2026-08-20T10:00:19Z,Walker_Fall-SUBJ-02,5.8136,13.6306,6.9766,2.8919,3.4644,1.5504,fall_forward,1
2026-08-20T10:00:00Z,Walker_Fall-SUBJ-02,4.0149,13.563,7.7206,3.0148,1.4596,3.4975,fall_backward,1
2026-08-20T10:00:01Z,Walker_Fall-SUBJ-02,2.216,7.2553,6.1817,2.2705,3.7978,1.4625,fall_backward,1
2026-08-20T10:00:02Z,Walker_Fall-SUBJ-02,3.8654,13.7564,6.9087,2.147,3.4076,2.6764,fall_backward,1
2026-08-20T10:00:03Z,Walker_Fall-SUBJ-02,3.7854,11.9683,2.8033,3.1868,2.4626,2.3385,fall_backward,1
2026-08-20T10:00:04Z,Walker_Fall-SUBJ-02,4.0139,16.5485,2.9785,1.7418,3.4015,0.8788,fall_backward,1
2026-08-20T10:00:05Z,Walker_Fall-SUBJ-02,4.7046,11.6049,6.6883,1.309,3.627,0.015,fall_backward,1
2026-08-20T10:00:06Z,Walker_Fall-SUBJ-02,5.4701,10.006,7.7071,0.6585,1.8714,1.0596,fall_backward,1
2026-08-20T10:00:07Z,Walker_Fall-SUBJ-02,3.5414,15.8431,6.6624,2.8157,4.6188,3.2621,fall_backward,1
2026-08-20T10:00:08Z,Walker_Fall-SUBJ-02,1.3341,20.5425,10.1514,2.5808,3.3636,1.2071,fall_backward,1
2026-08-20T10:00:09Z,Walker_Fall-SUBJ-02,5.1405,13.9462,5.9576,3.3434,3.1835,1.9685,fall_backward,1
2026-08-20T10:00:10Z,Walker_Fall-SUBJ-02,2.3227,15.0951,2.7959,3.1675,2.2763,1.6186,fall_backward,1
2026-08-20T10:00:11Z,Walker_Fall-SUBJ-02,1.7118,16.8121,4.8876,3.1746,1.9888,1.1272,fall_backward,1
2026-08-20T10:00:12Z,Walker_Fall-SUBJ-02,6.7361,8.1966,3.0048,2.1181,0.7043,1.8137,fall_backward,1
2026-08-20T10:00:13Z,Walker_Fall-SUBJ-02,1.1001,15.5578,9.1282,2.1278,2.3745,1.3308,fall_backward,1
2026-08-20T10:00:14Z,Walker_Fall-SUBJ-02,2.3444,15.6927,5.2186,2.7557,2.8122,0.9426,fall_backward,1
2026-08-20T10:00:15Z,Walker_Fall-SUBJ-02,2.4539,11.7239,8.3855,2.1234,5.2891,3.0218,fall_backward,1
2026-08-20T10:00:16Z,Walker_Fall-SUBJ-02,3.4484,9.8104,6.6816,2.6509,2.631,0.8951,fall_backward,1
2026-08-20T10:00:17Z,Walker_Fall-SUBJ-02,2.0647,12.1256,9.6462,3.259,3.222,1.3189,fall_backward,1
2026-08-20T10:00:18Z,Walker_Fall-SUBJ-02,9.5084,13.1359,4.4602,3.4461,4.0464,2.7981,fall_backward,1
2026-08-20T10:00:19Z,Walker_Fall-SUBJ-02,1.8067,10.6779,6.7434,1.9952,3.0982,1.9299,fall_backward,1
2026-08-20T10:00:00Z,Walker_Fall-SUBJ-02,0.5326,9.4731,0.3396,0.0015,0.0886,-0.0257,normal_mobility,0
2026-08-20T10:00:01Z,Walker_Fall-SUBJ-02,-0.1112,11.002,0.6263,0.0493,0.025,0.0343,normal_mobility,0
2026-08-20T10:00:02Z,Walker_Fall-SUBJ-02,-0.3736,9.1317,0.0028,-0.0518,0.0219,-0.071,normal_mobility,0
2026-08-20T10:00:03Z,Walker_Fall-SUBJ-02,0.3022,9.3186,0.4857,0.0428,0.0608,0.068,normal_mobility,0
2026-08-20T10:00:04Z,Walker_Fall-SUBJ-02,0.0922,9.8453,-0.1372,0.0555,0.1146,0.0384,normal_mobility,0
2026-08-20T10:00:05Z,Walker_Fall-SUBJ-02,-0.1545,9.9445,0.598,0.0114,-0.0104,-0.0583,normal_mobility,0
2026-08-20T10:00:06Z,Walker_Fall-SUBJ-02,-0.1718,9.3062,-0.1566,0.0724,0.1386,-0.0399,normal_mobility,0
2026-08-20T10:00:07Z,Walker_Fall-SUBJ-02,0.0751,8.8969,0.4772,-0.0209,0.0572,-0.013,normal_mobility,0
2026-08-20T10:00:08Z,Walker_Fall-SUBJ-02,0.0215,9.5427,0.7857,0.0253,0.0313,0.0268,normal_mobility,0
2026-08-20T10:00:09Z,Walker_Fall-SUBJ-02,0.3453,9.296,0.3876,0.0517,0.1422,-0.0126,normal_mobility,0
2026-08-20T10:00:10Z,Walker_Fall-SUBJ-02,0.478,10.5231,0.5777,0.0626,0.055,0.0324,normal_mobility,0
2026-08-20T10:00:11Z,Walker_Fall-SUBJ-02,0.4464,9.2552,0.0839,-0.0054,-0.0265,-0.0111,normal_mobility,0
2026-08-20T10:00:12Z,Walker_Fall-SUBJ-02,0.1977,9.8423,0.7495,-0.0216,-0.0188,-0.0222,normal_mobility,0
2026-08-20T10:00:13Z,Walker_Fall-SUBJ-02,0.3805,10.0306,0.1052,-0.0131,-0.0122,-0.0709,normal_mobility,0
2026-08-20T10:00:14Z,Walker_Fall-SUBJ-02,-0.2962,10.2506,0.8561,0.0187,-0.0206,-0.0779,normal_mobility,0
2026-08-20T10:00:15Z,Walker_Fall-SUBJ-02,0.08,9.7986,0.6956,0.0731,0.0011,0.0921,normal_mobility,0
2026-08-20T10:00:16Z,Walker_Fall-SUBJ-02,0.1317,9.4003,0.4266,-0.027,0.0703,-0.0247,normal_mobility,0
2026-08-20T10:00:17Z,Walker_Fall-SUBJ-02,0.1659,8.924,0.2347,-0.0124,-0.002,-0.0169,normal_mobility,0
2026-08-20T10:00:18Z,Walker_Fall-SUBJ-02,0.1284,9.3468,-0.4081,0.051,0.0164,0.0292,normal_mobility,0
2026-08-20T10:00:19Z,Walker_Fall-SUBJ-02,0.3205,9.5333,-0.2492,0.0433,-0.0368,-0.009,normal_mobility,0
2026-08-20T10:00:00Z,Walker_Fall-SUBJ-03,0.6977,10.7232,0.1864,-0.0085,0.0683,-0.0287,walking,0
2026-08-20T10:00:01Z,Walker_Fall-SUBJ-03,0.1073,9.9132,0.4779,0.0841,0.0135,0.0573,walking,0
2026-08-20T10:00:02Z,Walker_Fall-SUBJ-03,0.4436,9.7607,-0.1007,0.007,0.0304,0.0508,walking,0
