Timestamp,SubjectID,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,ActivityLabel,IsFallEvent
2026-08-20T10:00:00Z,UCI_HAR-SUBJ-01,0.7076,9.7789,0.6796,0.0443,0.038,0.0294,WALKING_UPSTAIRS,0
2026-08-20T10:00:01Z,UCI_HAR-SUBJ-01,0.4723,9.7613,0.456,0.1092,-0.0064,0.0313,WALKING_UPSTAIRS,0
2026-08-20T10:00:02Z,UCI_HAR-SUBJ-01,0.0698,9.849,0.5066,-0.0656,0.0164,-0.055,WALKING_UPSTAIRS,0
2026-08-20T10:00:03Z,UCI_HAR-SUBJ-01,0.2805,10.0701,0.3543,0.0434,0.0467,-0.006,WALKING_UPSTAIRS,0
2026-08-20T10:00:04Z,UCI_HAR-SUBJ-01,0.6188,9.8447,0.1438,0.0689,0.0942,-0.0497,WALKING_UPSTAIRS,0
2026-08-20T10:00:05Z,UCI_HAR-SUBJ-01,-0.5773,10.0472,-0.0085,-0.0106,0.0141,-0.0066,WALKING_UPSTAIRS,0
2026-08-20T10:00:06Z,UCI_HAR-SUBJ-01,-0.5444,10.0203,0.4112,-0.0543,0.1078,-0.0184,WALKING_UPSTAIRS,0
2026-08-20T10:00:07Z,UCI_HAR-SUBJ-01,-0.4039,9.9545,0.4395,-0.0402,0.0621,-0.0689,WALKING_UPSTAIRS,0
2026-08-20T10:00:08Z,UCI_HAR-SUBJ-01,0.3513,10.0971,0.0791,0.0724,0.1653,0.1054,WALKING_UPSTAIRS,0
2026-08-20T10:00:09Z,UCI_HAR-SUBJ-01,0.0314,9.1423,0.6642,0.0092,0.0709,-0.0099,WALKING_UPSTAIRS,0
2026-08-20T10:00:10Z,UCI_HAR-SUBJ-01,0.118,10.3073,0.9186,-0.0022,-0.0348,0.0547,WALKING_UPSTAIRS,0
2026-08-20T10:00:11Z,UCI_HAR-SUBJ-01,0.172,9.2268,0.3991,0.0824,0.0317,-0.1056,WALKING_UPSTAIRS,0
2026-08-20T10:00:12Z,UCI_HAR-SUBJ-01,0.2902,9.7395,0.5133,0.0157,-0.0124,0.0048,WALKING_UPSTAIRS,0
2026-08-20T10:00:13Z,UCI_HAR-SUBJ-01,0.3266,9.7945,-0.4076,0.0159,-0.029,-0.0662,WALKING_UPSTAIRS,0
2026-08-20T10:00:14Z,UCI_HAR-SUBJ-01,0.2492,9.9321,0.7596,-0.0042,0.0361,0.0704,WALKING_UPSTAIRS,0
2026-08-20T10:00:15Z,UCI_HAR-SUBJ-01,-0.0286,10.1522,0.9011,0.0015,0.0778,0.0089,WALKING_UPSTAIRS,0
2026-08-20T10:00:16Z,UCI_HAR-SUBJ-01,0.2985,10.0053,0.4751,-0.0687,0.0891,0.0408,WALKING_UPSTAIRS,0
2026-08-20T10:00:17Z,UCI_HAR-SUBJ-01,0.3733,9.8422,0.0227,0.0008,0.0889,-0.0089,WALKING_UPSTAIRS,0
2026-08-20T10:00:18Z,UCI_HAR-SUBJ-01,0.1965,9.705,0.0507,-0.0038,-0.0009,-0.085,WALKING_UPSTAIRS,0
2026-08-20T10:00:19Z,UCI_HAR-SUBJ-01,0.4846,9.6538,-0.1364,0.0278,0.0926,0.0212,WALKING_UPSTAIRS,0
2026-08-20T10:00:00Z,UCI_HAR-SUBJ-01,-0.1367,9.8727,0.3161,0.0332,-0.0072,-0.0266,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:01Z,UCI_HAR-SUBJ-01,0.2345,10.0535,0.2862,0.062,-0.0185,-0.0368,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:02Z,UCI_HAR-SUBJ-01,0.8167,10.147,-0.1976,-0.0844,-0.0365,0.1123,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:03Z,UCI_HAR-SUBJ-01,-0.0605,9.6537,0.139,0.0816,0.0762,0.051,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:04Z,UCI_HAR-SUBJ-01,0.2381,9.9281,0.8161,0.0799,0.0047,-0.0333,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:05Z,UCI_HAR-SUBJ-01,-0.4185,10.5118,0.9532,0.0135,-0.0255,-0.087,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:06Z,UCI_HAR-SUBJ-01,0.1103,10.5652,0.3186,0.1108,0.0516,-0.0558,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:07Z,UCI_HAR-SUBJ-01,0.0306,9.8998,-0.1691,0.0062,0.0561,0.0649,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:08Z,UCI_HAR-SUBJ-01,0.1118,10.7297,-0.0672,-0.0218,0.0782,0.0169,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:09Z,UCI_HAR-SUBJ-01,0.1867,10.3506,1.0424,-0.0058,0.0409,-0.0367,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:10Z,UCI_HAR-SUBJ-01,0.2763,10.1558,0.4451,0.0062,0.076,-0.015,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:11Z,UCI_HAR-SUBJ-01,-0.0521,9.6609,0.1061,0.0831,0.004,0.0145,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:12Z,UCI_HAR-SUBJ-01,0.019,9.6511,0.5943,0.0072,0.0575,0.0267,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:13Z,UCI_HAR-SUBJ-01,0.253,8.3545,0.9098,0.0004,0.0462,-0.0727,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:14Z,UCI_HAR-SUBJ-01,0.2722,9.3454,0.7479,-0.0445,0.069,0.0668,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:15Z,UCI_HAR-SUBJ-01,0.1478,9.768,0.3109,0.0853,-0.0007,0.0011,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:16Z,UCI_HAR-SUBJ-01,0.1218,9.9435,-0.3097,-0.005,-0.0019,0.0214,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:17Z,UCI_HAR-SUBJ-01,0.2181,10.2371,0.4513,0.0182,0.115,-0.0128,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:18Z,UCI_HAR-SUBJ-01,-0.3773,10.5011,0.3568,0.0341,0.0167,0.0598,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:19Z,UCI_HAR-SUBJ-01,-0.4491,9.5512,0.2444,0.0059,0.0214,-0.0077,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:00Z,UCI_HAR-SUBJ-01,0.4489,10.5011,0.5511,0.0625,0.1414,0.0138,SITTING,0
2026-08-20T10:00:01Z,UCI_HAR-SUBJ-01,-0.1826,9.9525,-0.0495,0.0104,0.0344,-0.0562,SITTING,0
2026-08-20T10:00:02Z,UCI_HAR-SUBJ-01,0.3906,10.47,0.6466,0.0745,-0.0882,0.0027,SITTING,0
2026-08-20T10:00:03Z,UCI_HAR-SUBJ-01,0.1673,10.4658,0.3158,-0.0099,0.0349,0.0472,SITTING,0
2026-08-20T10:00:04Z,UCI_HAR-SUBJ-01,0.1377,9.7834,0.8217,0.0234,-0.0011,-0.0178,SITTING,0
2026-08-20T10:00:05Z,UCI_HAR-SUBJ-01,0.215,10.841,0.3741,-0.0027,0.0611,-0.0141,SITTING,0
2026-08-20T10:00:06Z,UCI_HAR-SUBJ-01,0.0616,10.0849,-0.0337,0.0468,0.0455,0.0057,SITTING,0
2026-08-20T10:00:07Z,UCI_HAR-SUBJ-01,0.034,9.7243,1.4373,0.0681,0.071,0.016,SITTING,0
2026-08-20T10:00:08Z,UCI_HAR-SUBJ-01,0.1934,10.0776,0.7363,0.0415,0.0776,0.038,SITTING,0
2026-08-20T10:00:09Z,UCI_HAR-SUBJ-01,0.5405,9.8171,-0.1364,0.0223,0.0431,0.0464,SITTING,0
2026-08-20T10:00:10Z,UCI_HAR-SUBJ-01,0.4395,10.2981,0.63,0.0614,-0.0274,-0.0431,SITTING,0
2026-08-20T10:00:11Z,UCI_HAR-SUBJ-01,-0.3665,9.1781,0.3992,0.057,-0.0344,0.0221,SITTING,0
2026-08-20T10:00:12Z,UCI_HAR-SUBJ-01,0.4015,9.5291,0.4835,0.0046,0.0643,-0.0489,SITTING,0
2026-08-20T10:00:13Z,UCI_HAR-SUBJ-01,-0.2928,10.6386,0.8102,0.0878,0.0335,0.0027,SITTING,0
2026-08-20T10:00:14Z,UCI_HAR-SUBJ-01,0.1702,9.2921,-0.3805,0.1015,0.0479,0.0133,SITTING,0
2026-08-20T10:00:15Z,UCI_HAR-SUBJ-01,0.3396,9.5439,0.4309,0.0372,0.1637,0.0191,SITTING,0
2026-08-20T10:00:16Z,UCI_HAR-SUBJ-01,0.04,8.9971,0.8731,-0.0252,0.1801,0.0066,SITTING,0
2026-08-20T10:00:17Z,UCI_HAR-SUBJ-01,0.2696,9.1629,-0.1318,0.0618,-0.0177,0.0084,SITTING,0
2026-08-20T10:00:18Z,UCI_HAR-SUBJ-01,0.2371,9.4978,-0.0924,0.0404,0.1126,0.0331,SITTING,0
2026-08-20T10:00:19Z,UCI_HAR-SUBJ-01,0.3532,9.8417,0.5298,-0.0421,0.1078,0.0859,SITTING,0
2026-08-20T10:00:00Z,UCI_HAR-SUBJ-01,0.1286,9.6844,0.0769,0.0189,0.0068,0.0316,STANDING,0
2026-08-20T10:00:01Z,UCI_HAR-SUBJ-01,0.0197,10.0352,0.3507,0.0661,0.0004,-0.0527,STANDING,0
2026-08-20T10:00:02Z,UCI_HAR-SUBJ-01,-0.3115,9.9104,0.3455,0.0063,0.0668,-0.1203,STANDING,0
2026-08-20T10:00:03Z,UCI_HAR-SUBJ-01,0.185,9.8016,-0.3377,-0.0266,0.056,0.0745,STANDING,0
2026-08-20T10:00:04Z,UCI_HAR-SUBJ-01,0.7938,9.6469,0.656,0.0186,0.0602,0.0064,STANDING,0
2026-08-20T10:00:05Z,UCI_HAR-SUBJ-01,-0.1146,10.0088,0.8225,0.0681,0.0568,0.0181,STANDING,0
2026-08-20T10:00:06Z,UCI_HAR-SUBJ-01,0.1275,9.4949,0.9484,0.0616,0.0228,-0.003,STANDING,0
2026-08-20T10:00:07Z,UCI_HAR-SUBJ-01,0.091,10.3925,-0.3651,-0.0293,0.0431,-0.0306,STANDING,0
2026-08-20T10:00:08Z,UCI_HAR-SUBJ-01,0.7292,9.1972,0.6194,0.0055,0.0889,-0.0645,STANDING,0
2026-08-20T10:00:09Z,UCI_HAR-SUBJ-01,0.0738,9.5979,0.0062,-0.0281,0.067,0.177,STANDING,0
2026-08-20T10:00:10Z,UCI_HAR-SUBJ-01,-0.0148,9.6491,0.8543,0.0751,0.0698,-0.0618,STANDING,0
2026-08-20T10:00:11Z,UCI_HAR-SUBJ-01,-0.1417,9.216,0.0645,-0.0307,0.0029,0.0384,STANDING,0
2026-08-20T10:00:12Z,UCI_HAR-SUBJ-01,0.4945,10.1849,0.5393,-0.0136,-0.0241,-0.0088,STANDING,0
2026-08-20T10:00:13Z,UCI_HAR-SUBJ-01,-0.2202,9.8722,0.7979,0.0465,0.0775,0.0384,STANDING,0
2026-08-20T10:00:14Z,UCI_HAR-SUBJ-01,0.2849,10.0174,0.7095,0.0024,0.0928,0.0027,STANDING,0
2026-08-20T10:00:15Z,UCI_HAR-SUBJ-01,-0.2464,9.4192,0.8408,0.0113,0.1036,-0.0507,STANDING,0
2026-08-20T10:00:16Z,UCI_HAR-SUBJ-01,-0.2401,9.0777,0.6256,0.0545,0.0064,-0.034,STANDING,0
2026-08-20T10:00:17Z,UCI_HAR-SUBJ-01,0.0621,9.3041,0.8796,-0.0066,0.0369,-0.0022,STANDING,0
2026-08-20T10:00:18Z,UCI_HAR-SUBJ-01,-0.096,10.0979,0.0969,0.0176,0.0055,0.0098,STANDING,0
2026-08-20T10:00:19Z,UCI_HAR-SUBJ-01,0.1075,10.0822,0.7003,0.0243,0.0515,0.0481,STANDING,0
2026-08-20T10:00:00Z,UCI_HAR-SUBJ-01,-0.1472,9.6158,-0.0414,0.0349,0.0512,0.0752,LAYING,0
2026-08-20T10:00:01Z,UCI_HAR-SUBJ-01,0.0498,10.1517,0.5661,-0.0146,0.038,-0.01,LAYING,0
2026-08-20T10:00:02Z,UCI_HAR-SUBJ-01,0.1417,9.9985,-0.0964,0.0697,0.0918,0.0033,LAYING,0
2026-08-20T10:00:03Z,UCI_HAR-SUBJ-01,0.3625,10.8126,0.4765,-0.0518,-0.0542,-0.0318,LAYING,0
2026-08-20T10:00:04Z,UCI_HAR-SUBJ-01,0.6259,9.8918,0.4169,0.0939,0.034,-0.0245,LAYING,0
2026-08-20T10:00:05Z,UCI_HAR-SUBJ-01,0.3298,9.9113,0.8204,0.0484,-0.0325,0.075,LAYING,0
2026-08-20T10:00:06Z,UCI_HAR-SUBJ-01,-0.159,9.5522,-0.0584,0.1193,0.0605,-0.051,LAYING,0
2026-08-20T10:00:07Z,UCI_HAR-SUBJ-01,0.2729,9.8609,0.1005,0.0531,0.0713,0.0333,LAYING,0
2026-08-20T10:00:08Z,UCI_HAR-SUBJ-01,0.3437,10.3986,0.1185,0.006,0.1045,0.0116,LAYING,0
2026-08-20T10:00:09Z,UCI_HAR-SUBJ-01,-0.0997,9.8537,0.6482,0.0324,0.0496,0.0117,LAYING,0
2026-08-20T10:00:10Z,UCI_HAR-SUBJ-01,0.1424,10.9435,0.7112,0.057,0.0811,0.0596,LAYING,0
2026-08-20T10:00:11Z,UCI_HAR-SUBJ-01,0.1395,10.1552,0.7109,0.0236,0.0585,-0.0924,LAYING,0
2026-08-20T10:00:12Z,UCI_HAR-SUBJ-01,-0.0348,9.29,0.6905,0.0258,0.0146,0.0489,LAYING,0
2026-08-20T10:00:13Z,UCI_HAR-SUBJ-01,0.9519,9.4315,-0.053,-0.0289,-0.0084,-0.0174,LAYING,0
2026-08-20T10:00:14Z,UCI_HAR-SUBJ-01,0.3895,9.9766,0.1499,0.0415,0.0281,0.0131,LAYING,0
2026-08-20T10:00:15Z,UCI_HAR-SUBJ-01,0.6853,10.7793,0.464,0.112,0.0519,0.0728,LAYING,0
2026-08-20T10:00:16Z,UCI_HAR-SUBJ-01,-0.0983,9.9869,-0.1358,-0.0473,0.1056,-0.008,LAYING,0
2026-08-20T10:00:17Z,UCI_HAR-SUBJ-01,0.5087,9.9159,1.433,0.0432,0.067,-0.046,LAYING,0
2026-08-20T10:00:18Z,UCI_HAR-SUBJ-01,0.0502,10.3056,0.4827,0.0087,0.0372,-0.0865,LAYING,0
2026-08-20T10:00:19Z,UCI_HAR-SUBJ-01,-0.4122,9.7463,0.4355,-0.0256,0.091,-0.0375,LAYING,0
2026-08-20T10:00:00Z,UCI_HAR-SUBJ-02,-0.1051,8.9637,0.1295,-0.0175,0.1271,0.0342,WALKING,0
2026-08-20T10:00:01Z,UCI_HAR-SUBJ-02,-0.2549,10.1211,0.4092,-0.0141,0.0451,0.0136,WALKING,0
2026-08-20T10:00:02Z,UCI_HAR-SUBJ-02,1.0317,9.9676,0.3964,-0.0165,-0.0129,0.0363,WALKING,0
2026-08-20T10:00:03Z,UCI_HAR-SUBJ-02,0.0622,9.7297,0.2813,0.0248,0.1334,0.0592,WALKING,0
2026-08-20T10:00:04Z,UCI_HAR-SUBJ-02,0.2973,9.3482,0.1327,0.0081,-0.0752,-0.0723,WALKING,0
2026-08-20T10:00:05Z,UCI_HAR-SUBJ-02,0.4688,10.4613,0.1924,0.0286,0.0507,-0.0169,WALKING,0
2026-08-20T10:00:06Z,UCI_HAR-SUBJ-02,0.4145,8.8594,0.5983,-0.0413,0.043,-0.0548,WALKING,0
2026-08-20T10:00:07Z,UCI_HAR-SUBJ-02,0.0609,9.4733,0.3068,-0.0549,0.0662,0.0077,WALKING,0
2026-08-20T10:00:08Z,UCI_HAR-SUBJ-02,-0.1611,9.2285,0.9444,-0.0069,0.0763,-0.0215,WALKING,0
2026-08-20T10:00:09Z,UCI_HAR-SUBJ-02,0.4753,10.3305,0.5253,0.0412,0.038,0.0392,WALKING,0
2026-08-20T10:00:10Z,UCI_HAR-SUBJ-02,0.4895,10.4268,0.7249,0.0488,0.0754,-0.023,WALKING,0
2026-08-20T10:00:11Z,UCI_HAR-SUBJ-02,0.2558,10.0137,0.2533,0.0233,0.0942,-0.1043,WALKING,0
2026-08-20T10:00:12Z,UCI_HAR-SUBJ-02,0.5769,10.0381,0.4472,0.0461,0.1139,0.0323,WALKING,0
2026-08-20T10:00:13Z,UCI_HAR-SUBJ-02,0.1542,9.6415,0.3966,-0.0186,0.0782,0.0157,WALKING,0
2026-08-20T10:00:14Z,UCI_HAR-SUBJ-02,-0.3551,9.2341,0.4422,-0.0164,0.0305,-0.0006,WALKING,0
2026-08-20T10:00:15Z,UCI_HAR-SUBJ-02,0.0083,10.1976,0.6833,0.0483,-0.0521,0.0474,WALKING,0
2026-08-20T10:00:16Z,UCI_HAR-SUBJ-02,0.2383,10.3304,0.3422,0.1164,0.0347,-0.0702,WALKING,0
2026-08-20T10:00:17Z,UCI_HAR-SUBJ-02,-0.1144,9.5797,0.761,0.0755,-0.0181,0.044,WALKING,0
2026-08-20T10:00:18Z,UCI_HAR-SUBJ-02,0.2495,9.7157,0.0714,0.0938,0.0725,0.0752,WALKING,0
2026-08-20T10:00:19Z,UCI_HAR-SUBJ-02,0.2764,9.6366,0.4025,-0.0271,0.1181,-0.0408,WALKING,0
2026-08-20T10:00:00Z,UCI_HAR-SUBJ-02,-0.2413,9.9427,0.957,0.1039,0.0662,-0.0451,WALKING_UPSTAIRS,0
2026-08-20T10:00:01Z,UCI_HAR-SUBJ-02,0.2283,10.0733,-0.0039,0.0528,0.1001,0.0175,WALKING_UPSTAIRS,0
2026-08-20T10:00:02Z,UCI_HAR-SUBJ-02,0.1749,9.9585,-0.0318,0.069,0.0172,-0.0941,WALKING_UPSTAIRS,0
2026-08-20T10:00:03Z,UCI_HAR-SUBJ-02,0.5552,9.2969,0.4994,0.0353,0.0114,-0.0009,WALKING_UPSTAIRS,0
2026-08-20T10:00:04Z,UCI_HAR-SUBJ-02,-0.0585,10.075,0.1904,0.0152,0.0506,0.0153,WALKING_UPSTAIRS,0
2026-08-20T10:00:05Z,UCI_HAR-SUBJ-02,0.2398,9.2077,0.0797,0.0548,-0.0534,-0.097,WALKING_UPSTAIRS,0
2026-08-20T10:00:06Z,UCI_HAR-SUBJ-02,0.2369,9.5232,0.1231,0.0721,0.0934,-0.0772,WALKING_UPSTAIRS,0
2026-08-20T10:00:07Z,UCI_HAR-SUBJ-02,-0.0805,8.6638,0.4777,0.0455,0.0568,0.0022,WALKING_UPSTAIRS,0
2026-08-20T10:00:08Z,UCI_HAR-SUBJ-02,0.6175,10.8885,1.0635,0.0692,0.041,0.0036,WALKING_UPSTAIRS,0
2026-08-20T10:00:09Z,UCI_HAR-SUBJ-02,-0.0381,9.268,-0.1176,0.0019,0.1039,-0.0726,WALKING_UPSTAIRS,0
2026-08-20T10:00:10Z,UCI_HAR-SUBJ-02,0.3957,9.7058,0.492,0.0138,0.081,0.0424,WALKING_UPSTAIRS,0
2026-08-20T10:00:11Z,UCI_HAR-SUBJ-02,0.6486,9.1954,0.4417,-0.0116,0.007,0.0099,WALKING_UPSTAIRS,0
2026-08-20T10:00:12Z,UCI_HAR-SUBJ-02,0.368,9.212,1.1381,0.031,0.0045,-0.0174,WALKING_UPSTAIRS,0
2026-08-20T10:00:13Z,UCI_HAR-SUBJ-02,0.0904,10.0146,0.2761,0.0511,0.091,-0.0887,WALKING_UPSTAIRS,0
2026-08-20T10:00:14Z,UCI_HAR-SUBJ-02,0.386,9.4921,0.8282,0.0724,0.0915,-0.0129,WALKING_UPSTAIRS,0
2026-08-20T10:00:15Z,UCI_HAR-SUBJ-02,0.2966,9.1491,0.6304,-0.0228,0.0726,-0.0382,WALKING_UPSTAIRS,0
2026-08-20T10:00:16Z,UCI_HAR-SUBJ-02,0.2668,9.9147,0.7615,0.0395,0.0403,-0.0711,WALKING_UPSTAIRS,0
2026-08-20T10:00:17Z,UCI_HAR-SUBJ-02,0.3318,9.4673,0.1034,-0.0217,0.0417,-0.0134,WALKING_UPSTAIRS,0
2026-08-20T10:00:18Z,UCI_HAR-SUBJ-02,0.2069,9.5444,0.3788,0.019,0.0461,-0.1078,WALKING_UPSTAIRS,0
2026-08-20T10:00:19Z,UCI_HAR-SUBJ-02,0.5762,10.6669,0.329,0.1142,0.1163,-0.043,WALKING_UPSTAIRS,0
2026-08-20T10:00:00Z,UCI_HAR-SUBJ-02,0.0441,8.8748,0.5942,0.0218,-0.0015,-0.0171,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:01Z,UCI_HAR-SUBJ-02,0.1842,10.5076,-0.2395,0.0075,0.0372,0.0046,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:02Z,UCI_HAR-SUBJ-02,0.1461,9.5458,0.9053,-0.0683,0.1333,-0.0202,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:03Z,UCI_HAR-SUBJ-02,-0.1511,9.9322,-0.0179,0.1241,0.0945,-0.0772,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:04Z,UCI_HAR-SUBJ-02,0.1582,10.3908,0.0695,0.0754,0.0886,-0.0296,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:05Z,UCI_HAR-SUBJ-02,0.3039,9.7712,0.0489,0.0944,0.1038,0.0707,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:06Z,UCI_HAR-SUBJ-02,0.254,10.471,0.6416,0.0728,0.0182,-0.0045,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:07Z,UCI_HAR-SUBJ-02,0.1011,10.2663,0.9505,0.1182,0.1119,-0.0758,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:08Z,UCI_HAR-SUBJ-02,0.4545,10.1643,0.613,0.0617,0.0649,0.0361,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:09Z,UCI_HAR-SUBJ-02,-0.2555,10.8577,0.9448,0.0291,0.042,0.0103,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:10Z,UCI_HAR-SUBJ-02,0.2083,10.3234,0.2661,0.0768,0.0303,0.0799,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:11Z,UCI_HAR-SUBJ-02,0.1934,9.4579,0.3295,0.0253,-0.0256,0.0394,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:12Z,UCI_HAR-SUBJ-02,0.2481,10.5013,0.8214,0.0562,0.0361,0.0816,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:13Z,UCI_HAR-SUBJ-02,0.4122,10.5078,0.2701,-0.0178,-0.0401,-0.0521,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:14Z,UCI_HAR-SUBJ-02,-0.0898,10.011,0.2704,0.0094,0.0867,-0.0089,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:15Z,UCI_HAR-SUBJ-02,0.8119,9.5242,0.138,0.0637,0.058,-0.0325,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:16Z,UCI_HAR-SUBJ-02,0.1064,10.3554,1.484,-0.0226,0.0543,-0.0648,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:17Z,UCI_HAR-SUBJ-02,0.344,10.1363,0.1681,-0.0237,0.0036,0.0456,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:18Z,UCI_HAR-SUBJ-02,0.2038,9.8038,0.767,0.0927,0.0525,-0.0414,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:19Z,UCI_HAR-SUBJ-02,0.7322,9.2506,-0.119,-0.0011,-0.0297,0.013,WALKING_DOWNSTAIRS,0
2026-08-20T10:00:00Z,UCI_HAR-SUBJ-02,0.1378,10.0238,-0.4861,-0.0077,0.1253,-0.0003,SITTING,0
2026-08-20T10:00:01Z,UCI_HAR-SUBJ-02,0.0088,10.341,0.1677,-0.0024,0.0084,0.0067,SITTING,0
2026-08-20T10:00:02Z,UCI_HAR-SUBJ-02,0.2166,9.9088,0.7494,-0.0311,0.0609,-0.1246,SITTING,0
2026-08-20T10:00:03Z,UCI_HAR-SUBJ-02,0.0437,10.734,1.286,-0.0183,0.0221,-0.0518,SITTING,0
2026-08-20T10:00:04Z,UCI_HAR-SUBJ-02,0.6136,9.9032,-0.1978,-0.0205,0.0914,0.0487,SITTING,0
2026-08-20T10:00:05Z,UCI_HAR-SUBJ-02,0.5951,10.2681,0.6377,0.0288,0.0779,-0.0649,SITTING,0
2026-08-20T10:00:06Z,UCI_HAR-SUBJ-02,0.197,9.373,0.5535,-0.0428,0.0183,-0.017,SITTING,0
2026-08-20T10:00:07Z,UCI_HAR-SUBJ-02,0.1235,10.4296,0.8549,0.0513,-0.0289,-0.0223,SITTING,0
2026-08-20T10:00:08Z,UCI_HAR-SUBJ-02,0.1318,10.8183,0.1909,-0.0194,-0.0349,0.0283,SITTING,0
2026-08-20T10:00:09Z,UCI_HAR-SUBJ-02,0.7133,10.5393,0.1554,0.1315,-0.0222,-0.0561,SITTING,0
